Employeer ID,Employeer Name,Employement Status,job title,length of employement,isCurrent Job,ratingCarrerOpportunities,ratingBusinessoutlook,ratingCEO,ratingCompensationand Benefits,ratingCulutreand Values,ratingDiversity and Inclusion,rating Overall,ratingSeniorleadership,rating worklifebalance,countHelpful,countNothelpful,summary,Cons,pros,reviewdate,reviewtime,city,state
1302,Aflac,REGULAR,Std Case Manager,2,TRUE,2,NEUTRAL,NO_OPINION,4,5,5,4,5,4,1,0,Great Remote Job,"Claimants are usually unhappy, claim deadlines and extensions, required callbacks, and repetitive work.","Flexible hours, Fully remote, ability for overtime, manageable caseload, 20 days of PTO, able to make your own schedule.",22-10-2024,09:54:00,Columbus,GA
1302,Aflac,REGULAR,Claims Specialist,2,FALSE,2,NEUTRAL,NO_OPINION,4,4,5,5,4,5,0,0,Awesome ,Sometimes things went unanswered for days at a time.,Nice place to work. Everyone was knowledgeable and kind.,21-11-2024,09:06:00,Florida City,FL
1302,Aflac,REGULAR,Account Executive,20,TRUE,4,POSITIVE,APPROVE,4,5,5,5,5,5,0,0,Great Company,The work load is seasonal as most insurance positions are,"Great company to work for. strong benefits, good work environment",14-11-2024,13:54:00,Columbia,SC
1302,Aflac,REGULAR,Accounting Specialist,4,FALSE,0,,APPROVE,0,0,0,5,0,0,0,0,Great culture,"Pay
Promotion
Loss family vibes","Great benefits 
Work life balance",22-11-2024,21:03:00,Columbus,GA
1302,Aflac,REGULAR,Software Engineer 1,2,TRUE,3,POSITIVE,APPROVE,4,5,5,4,5,5,1,0,Good company,"Scaling the corporate ladder here takes a lifetime, and they hold back a lot with salary. The pay is excellent for the area, but if you live in a city it quickly becomes not so. They do not give good raises, nor will they make any real attempt to match you if you get any outside offers down the line. If you want to grow your salary quickly, this is not the place to do it. But if you are looking for a good company to settle with, this place is perfect.",Great company culture. Remote if not near the office. Gives bonuses twice a year and is very good to employees.,15-06-2024,13:37:00,Columbus,GA
1302,Aflac,REGULAR,Customer Service,4,FALSE,1,NEGATIVE,DISAPPROVE,1,1,1,1,1,1,4,0,IF YOU DONT KISS BUTT WORK SOMEWHERE ELSE,"The whole job was horrible , your manager is based on if you keep your job or not . If the manager doesn’t like you , one wrong move and YOUR FIRED!!!",Benefits and Cafeteria on site,12-11-2024,17:14:00,Columbus,GA
1302,Aflac,REGULAR,Case Manager,2,TRUE,3,POSITIVE,DISAPPROVE,3,3,3,2,1,1,1,0,Disappointed,"No formal training, toxic work environment, no work/life balance. Demanding performance guarantees with not enough employees to handle the workload.","Remote work, great benefits, solid company.",12-09-2024,19:18:00,Columbus,GA
1302,Aflac,REGULAR,Business Analyst,0,FALSE,2,NEGATIVE,APPROVE,4,4,4,2,2,3,1,0,Don't apply if you have unfortunate resting face,"Terrible on boarding
Terrible training
Manager made multiple comments on my face and how it looked
Always on camera
Senior management used off color language to address people","Great pay
Remote work 
Multiple monitors",09-10-2024,09:58:00,Windsor,CT
1302,Aflac,REGULAR,Case Manager,0,TRUE,2,,,4,0,0,2,2,1,1,0,Overworked-Underpaid,"Poor training
Constantly working over 40 hours per week
Unrealistic performance metrics
No work/life balance","Stable company
Great benefits
Remote work",28-10-2024,17:50:00,Columbus,GA
1302,Aflac,REGULAR,Customer Service Representative,0,FALSE,0,,,0,0,0,5,0,0,0,0,Good place to work,"Fast pace learning, can be confusing",Decent work from home job,22-10-2024,11:46:00,Florida Ridge,FL
1302,Aflac,REGULAR,Customer Service Specialist,6,TRUE,5,POSITIVE,APPROVE,5,5,5,5,5,5,0,0,Great job,Don’t have anything negative to say,Great company to work for,17-10-2024,06:00:00,Columbus,GA
1302,Aflac,REGULAR,Sales Associate,2,FALSE,5,NEUTRAL,NO_OPINION,4,3,5,3,4,3,0,0,Ok,Management can be inexperienced and selfish,You can be your own boss,20-10-2024,11:30:00,San Francisco,CA
1302,Aflac,REGULAR,Claims Specialist,6,TRUE,5,POSITIVE,APPROVE,5,5,5,5,5,5,0,0,Great place,I don’t have any cons,Great place to work family oriented,16-10-2024,17:57:00,Columbia,SC
1302,Aflac,REGULAR,IT Technical Support Specialist,20,FALSE,4,,APPROVE,4,4,4,4,3,3,0,0,Good Employer ,Job advancement within certain positions.,"Good Company to work for. Good benefits, as well.",23-09-2024,00:16:00,Columbus,GA
1302,Aflac,PART_TIME,Benefit Specialist,0,TRUE,5,,,5,5,5,5,3,4,0,0,Perfect fit,"Training
Beginning process took some time.","Benefits 
Dynamic
Community 
Atmosphere 
Flexibility",08-10-2024,10:42:00,USAR Center,NC
1302,Aflac,PART_TIME,Recruiter,1,FALSE,3,,,2,3,5,5,5,5,0,0,Great company ,Sometimes dealing with candidates is troublesome,Flexibility to have a work life balance,02-10-2024,12:49:00,Little Rock,AR
1302,Aflac,REGULAR,2nd Vice President,0,FALSE,4,POSITIVE,APPROVE,4,5,5,5,5,4,1,0,Great company,Too many meetings. We had meetings to talk about scheduling meetings. Sometimes projects took a very long time.,"I really enjoyed my time at Aflac, especially all of my wonderful colleagues. My input was valued by the executives, so I felt that I was appreciated and making an impact.",07-08-2024,20:47:00,Columbus,GA
1302,Aflac,REGULAR,Actuarial,0,TRUE,4,POSITIVE,NO_OPINION,5,5,4,5,5,5,0,0,"Amazing People, Great Benefits","Columbus is not the greatest city, and sometimes there are a lack of events to attend.","Amazing 401K plan with a max of 8% matched, There are a lot of new hires, and the office is very lively.",27-08-2024,08:40:00,Columbus,GA
1302,Aflac,REGULAR,Digital Experience Specialist,0,TRUE,0,,,0,0,0,4,0,0,0,0,Corporate environment,#NAME?,#NAME?,17-09-2024,08:32:00,Charlotte,NC
1302,Aflac,REGULAR,Account Service Specialist II,4,FALSE,5,POSITIVE,APPROVE,5,5,5,5,5,5,0,0,Best Employer ,I wish I had never left,"Great benefits
Flex time
Great management",27-09-2024,09:51:00,Columbus,GA
1302,Aflac,REGULAR,Customer Service Representative,2,TRUE,3,,,4,3,3,3,3,3,1,0,Decent job,Promotions are based on friendships with management not performance.,Meet new people and not bad benefits.,16-09-2024,14:07:00,Columbus,GA
1302,Aflac,REGULAR,Sourcing Manager,9,TRUE,2,NEUTRAL,APPROVE,5,3,5,3,2,3,2,0,not sure what this means,Too much politics but you find that in every company.,"Good organization. Clinic, Gym, Therapy on site.",18-08-2024,09:37:00,Atlanta,GA
1302,Aflac,REGULAR,Benefits Specialist,0,TRUE,0,,,0,0,0,3,0,0,0,0,Solid sales job,All commission and a lot of door to door sales,Flexible schedule and quality commission percentages,10-09-2024,10:53:00,Roseville,CA
1302,Aflac,REGULAR,Claims Specialist,2,FALSE,3,POSITIVE,APPROVE,4,4,5,4,4,4,0,0,Fair pair ,Overtime around the holidays is normal,"Fair pay, bonus twice a year",09-09-2024,18:01:00,Columbus,GA
1302,Aflac,REGULAR,Project Manager,0,FALSE,4,,,2,5,3,3,3,4,0,0,Aflac is great,Sometimes can get overlooked depending on department,"Flexible hours, caring people best part",28-08-2024,20:15:00,Columbus,GA
1302,Aflac,REGULAR,Software Engineer II,2,TRUE,5,POSITIVE,APPROVE,2,5,5,5,5,5,0,0,I like it,Working to adopt new technologies.,Great culture for early career,28-08-2024,18:59:00,Columbus,GA
1302,Aflac,REGULAR,Technical Support Analyst,0,FALSE,5,POSITIVE,APPROVE,5,5,5,5,5,5,0,0,Aflac is a great place to work,Many employees retire working for Aflac,#NAME?,29-07-2024,08:06:00,Columbia,SC
1302,Aflac,REGULAR,Accounting Specialist,4,FALSE,5,,APPROVE,5,5,5,5,5,5,0,0,Over all great place to work ,Mandatory 14 week initial training period,Treats employees well. Good benefits. Competitive pay.,09-08-2024,06:57:00,Columbus,GA
1302,Aflac,REGULAR,Benefits Specialist,9,TRUE,5,POSITIVE,APPROVE,5,5,5,5,5,5,0,0,Place to be,"When a business says no, just move on to the next one.","I've been with Aflac for over 10 years now. My goal in this business is to help people and I love it. The perks will come as the business grows. Stocks, great commission, family friendly work atmosphere and all the help you need to succeed.",10-06-2024,12:32:00,Brookfield,WI
1302,Aflac,REGULAR,Benefits Specialist,4,TRUE,5,,,3,3,5,3,3,1,0,0,Not for everyone,"They treat you like a W2 employee although you're a 1099. They say you can work what ever hours you want but they expect a lot and a lot of pressure. So if you're looking for a side job, this isn't it",The benefits you're selling are great,08-05-2024,13:44:00,Tampa,FL
1302,Aflac,REGULAR,Senior Programmer Analyst,1,TRUE,5,POSITIVE,APPROVE,5,5,0,5,5,5,0,0,Great Benefits,none that I have found yet,Very good benefits available here,19-07-2024,08:04:00,Columbus,GA
1302,Aflac,REGULAR,Assoiciate Manager,0,TRUE,0,,,0,0,0,4,0,0,0,0,Good,Pay and commision while working,Environment during the work week,18-07-2024,17:55:00,Houston,TX
1302,Aflac,REGULAR,Senior Business Analyst,0,FALSE,0,,,0,0,0,4,0,0,0,0,Working at Aflac,Layoffs may happen from time to time,Nice friendly environment. They really support workers.,09-07-2024,02:30:00,Columbus,GA
1302,Aflac,REGULAR,Product Owner,20,TRUE,1,POSITIVE,APPROVE,2,5,5,4,2,2,1,0,A Great Place to Work,"Upper management tends to care less about how their decisions impact employees' lives, as they are focused on the bottom line and profits. Examples include not letting most employees work remotely, cutting staff and retirement benefits.",The people are nice and the middle management seems to really care about their employees.,18-03-2024,18:34:00,Columbia,SC
1302,Aflac,REGULAR,IT Project Manager,9,FALSE,4,,,3,5,5,5,4,5,0,0,Review,"Hard to penetrate the executive ranks, you have to know someone .","They have a great culture, strong leadership",02-07-2024,15:11:00,Columbus,GA
1302,Aflac,REGULAR,Benefits Professional,1,FALSE,3,,,2,4,4,4,3,5,0,0,A good job for entrepreneurial and/or self starters ,"- Because it is a sales job, there isn't a consistent paycheck for the first few years
- If you don't pay taxes quarterly you'll be hit with a hefty tax bill come tax season
- Depends on where you work, but there is no financial assistance for materials or leads
- No Benefits","- Make your own hours
- 1099 or Independent Contractor work
- Best job for someone who needs flexibility for their work/life balance",26-02-2024,13:54:00,Troy,MI
1302,Aflac,REGULAR,Analyst,0,TRUE,2,,,2,3,2,3,2,2,1,0,Okay,lagging compensation and outdated systems,"Good culture, nice people, clean environment",11-07-2024,08:32:00,Columbus,GA
1302,Aflac,REGULAR,Account Manager,9,FALSE,0,,,0,0,0,5,0,0,0,0,Wonderful Company,No cons at this time.,"Great culture, truly care about their people!",03-07-2024,12:42:00,Columbia,SC
1302,Aflac,REGULAR,Benefits Representative,1,FALSE,3,NEGATIVE,APPROVE,1,4,5,3,2,5,0,0,Few Pros &amp; More Cons,"No base salary, all commission. Didn’t make enough money. Hard to get your foot in the door.","Great training, reputable company, good experience - 1099 employee so you make your own schedule and get to be in and out of the office",16-05-2024,13:27:00,Richland,SC
1302,Aflac,REGULAR,Customer Care Specialist,4,TRUE,1,NEGATIVE,DISAPPROVE,1,1,1,1,1,1,3,0,Aflac,"Micromanagement, nothing but a number, call volume is overwhelming, impossible to get shift bids, raises are horrible if you even get a raise, pto increase only after 5 years, no sick pay, everything is in the one bucket for PTO, fmla, sick time all of that is in the little 160 hours they give you for the entire year! You only get 40 hours of uspto so if you are sick be prepare to use your pto and if you run out be prepared for corrective action and no raise. The company ONLY cares about you being in the seat. Mental health will be triggered, impossible to move up in the company don't let them convince you that after a year you and change positions because that is a lie.","Good medical benefits, good medical benefits.",01-02-2024,04:07:00,Columbus,GA
1302,Aflac,REGULAR,Customer Service Specialist I,9,FALSE,2,NEUTRAL,APPROVE,3,2,5,3,3,4,0,0,Culture,"Micro Management
Poor Team Culture","Benefits
Work/Life Balance
Career Progression in some departments.",25-06-2024,20:27:00,Columbus,GA
1302,Aflac,REGULAR,Customer Service Representative (CSR),1,TRUE,5,,APPROVE,5,5,5,5,5,5,0,0,Amazing company,"I would not say this a con, but the environment can be faced paced many times and for some people I can see it being overwhelming if that is not a business environment, they are comfortable with,","They genuinely care for their employees. I work with wonderful people, and I feel like the company invests in their employees to see them grow.",01-04-2024,16:04:00,Columbus,GA
1302,Aflac,REGULAR,Digital Marketing Manager,2,TRUE,5,POSITIVE,APPROVE,4,5,5,5,5,5,0,0,Great Company to Work For,Non that I can think of,Good benefits and pay. They care about their employees. Great growth opportunities. Amazing leadership. Very Diverse and a truly great culture &amp; values,20-05-2024,11:14:00,Columbus,OH
1302,Aflac,REGULAR,Administrative Assistant,2,FALSE,5,POSITIVE,APPROVE,5,5,5,5,5,5,0,0,pleasant,I cant think of any,great service to great customers,19-06-2024,06:33:00,Verona,VA
1302,Aflac,REGULAR,Benefits Specialist,0,FALSE,5,,,4,5,5,5,5,5,0,0,Good learning experience,Call calling and you have to find your own leads,You’re a lot had to run and operate a business. You work a lot with small businesses and developing great strong partnerships.,13-05-2024,13:23:00,Kansas City,KS
1302,Aflac,REGULAR,Customer Service Representative (CSR),0,FALSE,0,,,0,0,0,5,0,0,0,0,Good Company ,The only con would be quality expectations are high and the amount of calls are high but its doable.,Everyone helpful and it is a good company with lots of growth,14-05-2024,18:45:00,Columbus,GA
1302,Aflac,REGULAR,Marketing,2,TRUE,5,POSITIVE,APPROVE,5,5,5,5,5,5,2,0,Best Job I've Ever Had,"Since the pandemic, lunch options in the cafeteria aren't what they used to be.",Great Brand. Great Benefits. Great Leadership. Great CEO.,06-05-2024,08:56:00,Columbus,GA
1302,Aflac,REGULAR,Quantitative Analyst,1,TRUE,4,POSITIVE,APPROVE,4,4,4,4,4,5,0,0,Overall a very dynamic company,Team is new to the task,Manager and coworkers are very nice,28-05-2024,17:50:00,New York,NY
1302,Aflac,REGULAR,Claims Specialist,4,FALSE,0,,APPROVE,0,0,0,3,0,0,0,0,Claims Salary,"Work/Life Balance, production goals, minumal department transfer opportunities","Benefits, morale, employee appreciation week, overtime opportunities",25-05-2024,22:56:00,Columbus,GA
1302,Aflac,REGULAR,Web Builder,1,TRUE,5,POSITIVE,APPROVE,5,5,5,5,5,5,0,0,Great Company to work for.,inconsistent pay. Time management is big,"Flexibility, great management and good training programs",08-05-2024,12:28:00,Kansas City,MO
1302,Aflac,REGULAR,Regional Administrator,0,FALSE,5,,,4,4,4,4,3,3,0,0,It was what it was,Blindsided by the random changes consistently made,Everything you’d expect from the position,07-05-2024,09:56:00,Knoxville,TN
1302,Aflac,REGULAR,Project Manager,6,FALSE,5,POSITIVE,APPROVE,5,5,5,5,5,5,0,0,Fantastic Company,None I can think of,"Family-oriented, great values, awesome people",15-05-2024,11:34:00,Columbus,GA
491,Occidental Petroleum,REGULAR,Data Analyst,0,FALSE,5,,,5,5,5,5,5,5,0,0,Great Company- OCC,There is not any cons,"Benefits are amazing, great work life balance, amazing work schedule, great training and very resourcful",31-05-2025,15:04:00,Dallas,TX
491,Occidental Petroleum,REGULAR,Reservoir Engineer,6,FALSE,3,,,3,3,3,3,3,3,0,0,oxy,"Cyclical Industry Challenges
Like many companies in the oil and gas sector, Oxy’s operations are subject to the volatility of oil prices. Employees may experience the impact of industry downturns, which can lead to uncertainty regarding job security and potential budget cuts.

High Workload During Peak Times
Some employees have reported periods of intense work, particularly during major projects or acquisitions. This can lead to long hours and potential burnout if not managed properly.

Rapid Organizational Changes
Oxy's acquisition of Anadarko Petroleum and the integration process that followed have led to organizational restructuring. While this can create opportunities, it has also brought periods of transition and uncertainty for some employees.

Environmental and Public Scrutiny
As an oil and gas company, Oxy faces public scrutiny related to its environmental impact. While the company has made strides in carbon reduction, employees must navigate the challenges associated with working in a sector under regulatory and societal pressure.","Strong Focus on Innovation and Sustainability
Oxy is at the forefront of carbon capture and storage (CCS) technologies, which enhances its appeal to environmentally conscious professionals. The company is committed to reducing its carbon footprint, making it a progressive leader in the industry.

Competitive Compensation and Benefits
Employees at Oxy report receiving competitive salaries, generous bonuses, and comprehensive benefits, including healthcare, 401(k) plans, and paid time off. The financial package is designed to attract and retain top talent.

Career Development Opportunities
Oxy offers various training programs, mentorship, and professional development opportunities. Employees can take advantage of leadership development programs and technical training that help advance their careers.

Supportive Work Environment
Oxy is known for promoting a healthy work-life balance. Many employees praise the company’s positive culture, inclusive workplace policies, and collaborative teams.

Global Reach and Challenging Projects
Working on large-scale projects in diverse regions allows employees to develop cross-cultural skills, tackle complex technical challenges, and contribute to impactful energy solutions.",29-03-2025,13:35:00,Houston,TX
491,Occidental Petroleum,REGULAR,Automation Technician,20,TRUE,1,NEGATIVE,DISAPPROVE,3,1,5,2,1,3,0,0,Management needs to change,"Management is completely disconnected
Managers are now mostly from other countries and don't understand our culture or customs here in the U.S. but expect the American employees to be sensitive to their culture.
Management is now making employees load tracking apps on their personal cellphones.
No room for movement.
People are promoted based on social skills not on job based knowledge or skill sets.
This company recognizes 2 year engineering degrees from 3rd world countries as engineering degrees comparable to 4 year engineering degrees in the U.S. 
2 year degrees from the U.S. are largely discounted and do not help advancement.
Any kind of B.S. degree that does not have the word engineering in the title is discounted and will not grant an employee petro pay. 
Mechanical and Civil engineers are hired as automation engineers and take care of all critical programs in major facilities when they have no background of software engineering or coding practices.
Safety is often overlooked to make sure facilities and wells go online as scheduled.","Salary is decent. 
Local culture is ok.
Pay is fair",05-05-2025,08:43:00,Denver City,TX
491,Occidental Petroleum,REGULAR,Process Operator,2,TRUE,5,POSITIVE,APPROVE,5,5,5,5,5,5,0,0,Great Company,3am to 3pm shifts work,"Management, pay Dupont schedule long change",29-05-2025,17:40:00,Houston,TX
491,Occidental Petroleum,REGULAR,Analyst,0,TRUE,0,,,0,0,0,5,0,0,0,0,Awesome,Nothing bad to say man,Nice and cool and great and yeah,29-05-2025,19:03:00,Houston,TX
491,Occidental Petroleum,REGULAR,Sr IT Analyst,6,TRUE,5,,APPROVE,5,4,5,5,4,4,0,0,Oxy,Pay is usually about or a little less than market value,"Great health benefits
Great at allowing growth and changing job titles",20-05-2025,18:56:00,Houston,TX
491,Occidental Petroleum,REGULAR,Vice President,2,FALSE,0,,,0,0,0,2,0,0,0,0,There are better companies,"Information is silo'd.  If you haven't been there 30 years, you're an outsider.",Good pay.  Very good benefits.,16-05-2025,06:27:00,Houston,TX
491,Occidental Petroleum,REGULAR,Lease Analyst,9,FALSE,2,NEUTRAL,NO_OPINION,5,4,4,3,3,5,0,0,Sponsorships,More worried about Astros sponsorship than employees,Employees got opportunities to go to Astros games (1 set of tickets in 10 years),14-05-2025,09:33:00,Houston,TX
491,Occidental Petroleum,REGULAR,Financial Analyst,2,TRUE,5,POSITIVE,APPROVE,3,5,5,5,5,5,0,0,Great Company,"Pay is not the best, salary bumps are nominal",Very flexible schedule with great work life balance. Great culture. Leadership cares about the employees.,12-05-2025,08:17:00,Denver,CO
491,Occidental Petroleum,REGULAR,Land Negotiator,6,TRUE,2,,APPROVE,3,3,4,3,3,4,0,0,"Solid company, great people. Limited opportunties","Career development and upward mobility can be limited, especially if you’re not in certain functions or locations. Leadership roles are often reserved for a small inner circle, and professional growth paths aren’t always clear or consistent.","Oxy has a strong culture of collaboration, and most teams are filled with smart, kind, and hardworking people. The benefits are solid, and the company is doing interesting work in the low-carbon space.",01-04-2025,08:21:00,Denver,CO
491,Occidental Petroleum,REGULAR,On-Site Coordinator,9,TRUE,3,,APPROVE,5,5,5,5,4,5,0,0,Great Company,Colorado is one of the most regulated in the Oil and Gas industry and creates complex challenges of staying informed and on top of regulatory issues.,"This Company has great employee practices, safety programs and supports employees in learning, growth, education and all other areas. Oxy is a good employer and is good to their employees.",23-04-2025,12:51:00,Grand Junction,CO
491,Occidental Petroleum,REGULAR,Operations,9,TRUE,5,,,5,5,5,5,4,5,0,0,Great place to work,Shift work off you don’t like that,Solid company to work for,26-04-2025,20:14:00,Pedricktown,NJ
491,Occidental Petroleum,REGULAR,Production Engineer,0,FALSE,0,,,0,0,0,2,0,0,0,0,Chaos but good salary/benefits,"Understaffed, union plant, a lot of beurocracy","Salary, opportunity for growth, fast paced",26-04-2025,10:34:00,Geismar,LA
491,Occidental Petroleum,REGULAR,Construction Specialist II,6,TRUE,0,,,0,0,0,4,0,0,0,0,Great Company,Pay may not reflect industry standards,Flexible schedule and a good amount of work,22-04-2025,20:40:00,Carlsbad,NM
491,Occidental Petroleum,REGULAR,Senior Counsel,9,FALSE,2,POSITIVE,APPROVE,5,4,4,4,4,5,1,0,Good place to work for most,"The GC is very good. For the past five years, Oxy has been trying to rid itself of old technology and business practices. Oxy has made progress but it is still pretty outdated, slow, bureaucratic, siloed, etc. Many departments are run as separate kingdoms and don't play ball well with other departments. Management training appears to be very limited. Quality feedback and knowing where you stand at Oxy is limited. If you work under a poor manager, you will not like your job. But you might be ok with it anyhow due to good pay, benefits, work/life balance, etc.","Compensation, benefits, and work/life balance are excellent. 
Quality of work can be excellent but it depends up on who you are working under and how the work is allocated. 
People are generally pretty nice.",10-12-2024,09:59:00,Houston,TX
491,Occidental Petroleum,REGULAR,Audit Associate,6,TRUE,4,,APPROVE,4,4,4,5,4,4,0,0,Great Company,Traditional work environment in the sense of ratings,Great work schedule and travel opps,10-04-2025,19:46:00,Houston,TX
491,Occidental Petroleum,REGULAR,Supply Chain,4,TRUE,3,POSITIVE,APPROVE,3,5,4,4,4,5,0,0,Work life balance,Unclear promotion structure. People usually get promoted when their is an opening or reorganization,Great people and work life balance. They seem to hire Management who have great people skills,22-03-2025,15:31:00,Houston,TX
491,Occidental Petroleum,REGULAR,Staff Engineer,1,FALSE,5,,,4,5,4,5,4,4,0,0,Recommend,"NA, just the whole oil industry is dying",Lots of opportunities and trainings,02-04-2025,13:59:00,Houston,TX
491,Occidental Petroleum,REGULAR,Specialist Supply Chain,2,TRUE,3,POSITIVE,APPROVE,3,5,3,4,5,5,0,0,Work Life Balance,Limited upward mobility unless there is a reorganization,"Work Life Balance
Low Stress
Management is great at people management",26-03-2025,05:56:00,Houston,TX
491,Occidental Petroleum,REGULAR,Process Engineer I,4,TRUE,0,,,0,0,0,4,0,0,0,0,Great Benefits,Pay is not comparable to other chemical plants in the area,"Amazing Benefits, decent work-life balance",24-03-2025,18:25:00,Baton Rouge,LA
491,Occidental Petroleum,REGULAR,Truck Operations Specialist,0,TRUE,0,,,0,0,0,4,0,0,0,0,Good,Not a lot of opportunities to move up without management or plant experience.,This is a great company to work for.,18-03-2025,08:09:00,Dallas,TX
491,Occidental Petroleum,REGULAR,Production Operator,9,FALSE,3,,,3,4,4,3,3,3,0,0,Production Operator,shift work with not as much chance for advancement,good steady employment width good benefits,19-03-2025,11:33:00,Geismar,LA
491,Occidental Petroleum,REGULAR,Staff Reservoir Engineer,4,TRUE,4,,,4,4,4,4,3,5,0,0,Good work life balance,Secretive when it comes to promotion rules and requirements. Lateral moves are not the easiest,Flat culture and laidback environment,07-03-2025,13:26:00,Houston,TX
491,Occidental Petroleum,REGULAR,Sr. Business Analyst,9,FALSE,4,,DISAPPROVE,5,1,3,3,4,2,1,0,Give ALL to OXY until inconsistent Covid Mandates created involuntary termination ,Covid mandates inflicted at corporate offices not the same as field offices; thus created involuntary termination regardless of the 8+ years of dedication.,"Great field ops personnel, dedicated to their jobs, great pay scale.",12-12-2024,11:00:00,Houston,TX
491,Occidental Petroleum,REGULAR,Production Operator,6,TRUE,2,NEUTRAL,,3,3,0,3,3,4,0,0,PTII,"No quarterly bonus, not much room for advancement, no extra pay or benefits to local employees","Decent benefits, fair pay, occasional bonus",24-02-2025,13:12:00,Kermit,TX
491,Occidental Petroleum,REGULAR,Administrative Assistant,0,TRUE,2,POSITIVE,APPROVE,4,3,3,2,1,4,0,0,It was a good company,"Perfection is demanded, overlooked for positions.",Salary is pretty decent and working from home two days a week is helpful.,21-02-2025,16:24:00,Dallas,TX
491,Occidental Petroleum,REGULAR,Process Technician,0,TRUE,3,POSITIVE,DISAPPROVE,3,3,2,3,2,2,0,0,Decent job,Supervision could be much better,Insurance is good compared to other,27-02-2025,11:11:00,Geismar,LA
491,Occidental Petroleum,REGULAR,Staff Analytics Engineer,2,TRUE,4,POSITIVE,APPROVE,4,4,4,4,4,4,0,0,Great Company to Work at,some of the functions are not as organized yet as the other big companies,"Great culture, pay is reasonable",11-02-2025,01:51:00,Houston,TX
491,Occidental Petroleum,REGULAR,Regulatory Analyst,6,TRUE,2,POSITIVE,APPROVE,4,4,5,4,4,4,0,0,Fine Place to Work,"There was a heavy workload following the Change of Control and the departure of employees who took voluntary severance. Additionally, the work environment was quite siloed, as is common in most large organizations.","Great benefits, great people, good culture.",12-01-2025,16:13:00,Denver,CO
491,Occidental Petroleum,REGULAR,Senior Staff Geologist,20,TRUE,4,NEUTRAL,APPROVE,5,4,4,4,4,3,0,0,Meh,Engineers run everything! Low respect for geology staff.,"Good pay, good people, interesting work",12-02-2025,16:34:00,Houston,TX
491,Occidental Petroleum,REGULAR,Production Engineer,0,TRUE,0,,,0,0,0,5,0,0,0,0,Great Company,Interdepartmental communication can sometimes be lacking as could be expected at a company of the size.,"Great company culture, competitive pay, great benefits",27-01-2025,12:58:00,Houston,TX
491,Occidental Petroleum,REGULAR,Land Negotiator,0,FALSE,0,,,0,0,0,5,0,0,1,0,Great place to work ,Hard to move up to leadership roles,Every other Friday off &amp; good people,28-01-2025,07:00:00,Houston,TX
491,Occidental Petroleum,REGULAR,Director,20,TRUE,4,POSITIVE,APPROVE,5,5,5,5,5,4,0,0,Takes care of people and has great corporate strategy,Not all functions across the company share the same level of accountability towards company goals.,"During downturns, the necessary business changes are always made with careful consideration of their impact on employees. Work-from-home and 9/80 work schedules are excellent. Direct Air Capture and overall CCUS align perfectly with the skills of current employees and the global political environment.",15-12-2024,16:22:00,Houston,TX
491,Occidental Petroleum,REGULAR,Petroleum Engineer,1,TRUE,0,,,0,0,0,3,0,0,0,0,Big Oil,A lot of middle management hurts value driven decisions,"Job security, decent pay, a lot of technical training",19-01-2025,14:11:00,Midland,TX
491,Occidental Petroleum,REGULAR,Senior Engineer,0,FALSE,1,,,0,0,0,3,0,0,0,0,decent,"long commute, they want you in the office 3 days a week,","gym, good food in cafeteria, nice people",17-01-2025,05:45:00,The Woodlands,TX
491,Occidental Petroleum,REGULAR,Senior Associate,2,TRUE,3,,,5,5,5,4,5,4,0,0,Good Work Environment,Advancement can be more ambiguous and require more time at company,Pays well and have better work life balance than IB or PE,08-01-2025,08:03:00,Houston,TX
491,Occidental Petroleum,REGULAR,Legal Counsel,9,TRUE,5,POSITIVE,APPROVE,4,4,4,4,4,3,0,0,Great Work Environment and Interesting Work,The fast pace isn’t for everyone and we run lean.,Extremely interesting and often challenging work in traditional oil and gas as well as the rapidly evolving energy transition (including carbon management) space.,19-12-2024,18:12:00,Houston,TX
491,Occidental Petroleum,REGULAR,Drilling Specialist,9,FALSE,5,POSITIVE,NO_OPINION,5,0,0,5,0,0,0,0,Great Company,oil industry ups and downs.,Great company. Awesome work community. Good benefits,15-01-2025,07:03:00,Midland,TX
491,Occidental Petroleum,REGULAR,Field Business Analyst,0,FALSE,4,POSITIVE,APPROVE,5,5,5,5,5,5,0,0,Great company ,It is hard to advance in pay and position in a small office.,I received fair pay for job description.,30-12-2024,14:54:00,Carrizo Springs,TX
491,Occidental Petroleum,REGULAR,Automation Specialist,0,FALSE,4,POSITIVE,APPROVE,4,5,4,5,4,5,0,0,Company Review,Working out of town can be a hassle but the people here make it better,"OXY has a lot of great people attached to the name, the salary is very friendly and benefits are even better",09-12-2024,23:09:00,Carlsbad,NM
491,Occidental Petroleum,REGULAR,Process Engineer,4,FALSE,5,,,5,4,4,5,4,3,0,0,Great Place to Work,None that I can think of,Great people and a great place to work,28-12-2024,09:23:00,Houston,TX
491,Occidental Petroleum,REGULAR,Engineer,0,TRUE,0,,,0,0,0,5,0,0,0,0,"Good benefits, pay and coworkers","In the plants, your work life-balance isn't always consistent. Certain times of the year are just busier than others.",Benefits are really strong. People are great to work with.,04-12-2024,05:11:00,New Orleans,LA
491,Occidental Petroleum,REGULAR,Production Engineer,0,TRUE,0,,,0,0,0,5,0,0,0,0,Good,"None, seems to be good","Good Benefits, work life balance",27-12-2024,08:26:00,Taft,LA
